"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0006027","glycosaminoglycan catabolic process","3/151","62/18862",0.0134779249789766,0.131723525907893,0.111832601466301,"6383/11261/960",3
"BP","GO:0006941","striated muscle contraction","5/151","176/18862",0.0137194318945499,0.132768469030329,0.112719752846139,"783/1113/3759/481/10324",5
"BP","GO:0030004","cellular monovalent inorganic cation homeostasis","4/151","115/18862",0.0137498414488742,0.132768469030329,0.112719752846139,"10159/3759/481/11261",4
"BP","GO:1990748","cellular detoxification","4/151","115/18862",0.0137498414488742,0.132768469030329,0.112719752846139,"2878/10549/25824/2938",4
"BP","GO:0030198","extracellular matrix organization","8/151","393/18862",0.0139589354436923,0.133995839939318,0.113761784486047,"2191/7276/84171/1803/4325/10549/3688/960",8
"BP","GO:0008217","regulation of blood pressure","5/151","177/18862",0.0140297430124553,0.133995839939318,0.113761784486047,"1392/10159/153/1113/23576",5
"BP","GO:0045665","negative regulation of neuron differentiation","3/151","63/18862",0.0140703440985019,0.133995839939318,0.113761784486047,"152330/567/811",3
"BP","GO:0010951","negative regulation of endopeptidase activity","6/151","245/18862",0.0141381792808063,0.133995839939318,0.113761784486047,"50859/302/2537/5274/25824/960",6
"BP","GO:0043062","extracellular structure organization","8/151","394/18862",0.014154490134435,0.133995839939318,0.113761784486047,"2191/7276/84171/1803/4325/10549/3688/960",8
"BP","GO:0042110","T cell activation","9/151","474/18862",0.0142154546517366,0.134047295036297,0.113805469600868,"9935/3485/1803/567/3133/4004/4179/3105/960",9
"BP","GO:0002021","response to dietary excess","2/151","23/18862",0.0144270439184662,0.134987922554951,0.114604057565294,"7425/153",2
"BP","GO:0022410","circadian sleep/wake cycle process","2/151","23/18862",0.0144270439184662,0.134987922554951,0.114604057565294,"1392/153",2
"BP","GO:0045229","external encapsulating structure organization","8/151","396/18862",0.0145515973741584,0.135627629579993,0.115147165565886,"2191/7276/84171/1803/4325/10549/3688/960",8
"BP","GO:0001906","cell killing","5/151","179/18862",0.0146644767883311,0.135751612842438,0.115252426723161,"567/3133/1113/3106/3105",5
"BP","GO:0042267","natural killer cell mediated cytotoxicity","3/151","64/18862",0.0146773699054997,0.135751612842438,0.115252426723161,"3133/3106/3105",3
"BP","GO:0008637","apoptotic mitochondrial changes","4/151","118/18862",0.014986227791436,0.137554197294777,0.116782811726739,"292/8743/2537/1191",4
"BP","GO:0051928","positive regulation of calcium ion transport","4/151","118/18862",0.014986227791436,0.137554197294777,0.116782811726739,"2641/1392/783/481",4
"BP","GO:0035308","negative regulation of protein dephosphorylation","3/151","65/18862",0.0152990437994559,0.138841698240175,0.117875893460786,"5502/9749/81706",3
"BP","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","3/151","65/18862",0.0152990437994559,0.138841698240175,0.117875893460786,"2641/1392/25874",3
"BP","GO:0045824","negative regulation of innate immune response","3/151","65/18862",0.0152990437994559,0.138841698240175,0.117875893460786,"3133/3106/3105",3
"BP","GO:0098581","detection of external biotic stimulus","2/151","24/18862",0.0156567972951768,0.141556212249277,0.120180502005556,"3106/3105",2
"BP","GO:0015807","L-amino acid transport","3/151","66/18862",0.0159354031721903,0.143003952630734,0.121409626203305,"23428/6520/3688",3
"BP","GO:0030193","regulation of blood coagulation","3/151","66/18862",0.0159354031721903,0.143003952630734,0.121409626203305,"2191/2152/79001",3
"BP","GO:0002683","negative regulation of immune system process","8/151","403/18862",0.0160056144119412,0.14310204885343,0.121492909395904,"9935/3149/1803/3133/28959/3106/3105/55365",8
"BP","GO:0030001","metal ion transport","9/151","486/18862",0.0164671554715985,0.145440222776175,0.123478007127376,"2641/169026/1392/302/783/5999/6520/3759/481",9
"BP","GO:0002228","natural killer cell mediated immunity","3/151","67/18862",0.0165864814871092,0.145440222776175,0.123478007127376,"3133/3106/3105",3
"BP","GO:0033555","multicellular organismal response to stress","3/151","67/18862",0.0165864814871092,0.145440222776175,0.123478007127376,"1803/1392/153",3
"BP","GO:1900046","regulation of hemostasis","3/151","67/18862",0.0165864814871092,0.145440222776175,0.123478007127376,"2191/2152/79001",3
"BP","GO:1904951","positive regulation of establishment of protein localization","7/151","328/18862",0.0166132420790334,0.145440222776175,0.123478007127376,"2641/169026/1392/25874/8431/5174/11261",7
"BP","GO:0097237","cellular response to toxic substance","4/151","122/18862",0.0167409069570469,0.145440222776175,0.123478007127376,"2878/10549/25824/2938",4
"BP","GO:0050927","positive regulation of positive chemotaxis","2/151","25/18862",0.0169298685170278,0.145440222776175,0.123478007127376,"2152/7857",2
"BP","GO:0050995","negative regulation of lipid catabolic process","2/151","25/18862",0.0169298685170278,0.145440222776175,0.123478007127376,"5140/26580",2
"BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","2/151","25/18862",0.0169298685170278,0.145440222776175,0.123478007127376,"3759/481",2
"BP","GO:1900120","regulation of receptor binding","2/151","25/18862",0.0169298685170278,0.145440222776175,0.123478007127376,"567/302",2
"BP","GO:1990000","amyloid fibril formation","2/151","25/18862",0.0169298685170278,0.145440222776175,0.123478007127376,"567/1191",2
"BP","GO:0006026","aminoglycan catabolic process","3/151","68/18862",0.0172523083573206,0.147684653810538,0.125383517624872,"6383/11261/960",3
"BP","GO:0010466","negative regulation of peptidase activity","6/151","257/18862",0.0174903254554512,0.149193094167701,0.126664175792314,"50859/302/2537/5274/25824/960",6
"BP","GO:0006721","terpenoid metabolic process","4/151","124/18862",0.0176644619434736,0.150147926519526,0.127474823587632,"7276/6383/1392/216",4
"BP","GO:1903131","mononuclear cell differentiation","8/151","411/18862",0.0177932474526737,0.150711927546506,0.127953657582108,"9935/3149/567/28959/3106/4179/55365/3688",8
"BP","GO:1905952","regulation of lipid localization","5/151","189/18862",0.0181277694462736,0.150837755318832,0.128060484718862,"1392/10226/302/1622/3688",5
"BP","GO:0002705","positive regulation of leukocyte mediated immunity","4/151","125/18862",0.0181379238280807,0.150837755318832,0.128060484718862,"567/3133/3106/3105",4
"BP","GO:0002026","regulation of the force of heart contraction","2/151","26/18862",0.0182454948438686,0.150837755318832,0.128060484718862,"153/1113",2
"BP","GO:0010460","positive regulation of heart rate","2/151","26/18862",0.0182454948438686,0.150837755318832,0.128060484718862,"153/5999",2
"BP","GO:0042745","circadian sleep/wake cycle","2/151","26/18862",0.0182454948438686,0.150837755318832,0.128060484718862,"1392/153",2
"BP","GO:0050926","regulation of positive chemotaxis","2/151","26/18862",0.0182454948438686,0.150837755318832,0.128060484718862,"2152/7857",2
"BP","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","2/151","26/18862",0.0182454948438686,0.150837755318832,0.128060484718862,"153/1113",2
"BP","GO:0045471","response to ethanol","4/151","126/18862",0.0186192223609019,0.152954877976061,0.129857911053675,"10400/1392/8431/5999",4
"BP","GO:0045123","cellular extravasation","3/151","70/18862",0.0186283074254193,0.152954877976061,0.129857911053675,"83692/4267/3688",3
"BP","GO:0050821","protein stabilization","5/151","191/18862",0.0188798742107359,0.154494970660056,0.131165441885113,"1191/481/811/5217/11261",5
"BP","GO:0043627","response to estrogen","3/151","71/18862",0.0193385202854487,0.15718245107432,0.133447099045786,"3485/1392/3939",3
"BP","GO:0050818","regulation of coagulation","3/151","71/18862",0.0193385202854487,0.15718245107432,0.133447099045786,"2191/2152/79001",3
"BP","GO:0009065","glutamine family amino acid catabolic process","2/151","27/18862",0.0196029228294526,0.158135311320898,0.134256072533811,"2744/23576",2
"BP","GO:0036037","CD8-positive, alpha-beta T cell activation","2/151","27/18862",0.0196029228294526,0.158135311320898,0.134256072533811,"3133/3105",2
"BP","GO:0044272","sulfur compound biosynthetic process","5/151","193/18862",0.0196522756405424,0.158135311320898,0.134256072533811,"25874/6319/9060/9524/2938",5
"BP","GO:0030032","lamellipodium assembly","3/151","72/18862",0.0200635631735539,0.159846341587324,0.135708728500641,"51196/3983/3688",3
"BP","GO:0033627","cell adhesion mediated by integrin","3/151","72/18862",0.0200635631735539,0.159846341587324,0.135708728500641,"1803/5140/3688",3
"BP","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/151","72/18862",0.0200635631735539,0.159846341587324,0.135708728500641,"2537/25824/960",3
"BP","GO:0045017","glycerolipid biosynthetic process","6/151","266/18862",0.0203379189837232,0.161499132982591,0.137111939962981,"10400/51196/253558/54344/8895/51604",6
"BP","GO:0042098","T cell proliferation","5/151","195/18862",0.0204451685920208,0.161818481905371,0.137383065569161,"3485/3133/4004/4179/3105",5
"BP","GO:0002507","tolerance induction","2/151","28/18862",0.0210014082231403,0.163539998227938,0.138844624144157,"3133/3106",2
"BP","GO:0072376","protein activation cascade","2/151","28/18862",0.0210014082231403,0.163539998227938,0.138844624144157,"2159/2152",2
"BP","GO:0072378","blood coagulation, fibrin clot formation","2/151","28/18862",0.0210014082231403,0.163539998227938,0.138844624144157,"2159/2152",2
"BP","GO:0086011","membrane repolarization during action potential","2/151","28/18862",0.0210014082231403,0.163539998227938,0.138844624144157,"3759/481",2
"BP","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/151","28/18862",0.0210014082231403,0.163539998227938,0.138844624144157,"7314/960",2
"BP","GO:0061041","regulation of wound healing","4/151","131/18862",0.021144421082437,0.164124220234736,0.139340625647334,"2191/2152/79001/3688",4
"BP","GO:0052548","regulation of endopeptidase activity","8/151","426/18862",0.0215254429994739,0.165671945880366,0.140654636824259,"50859/302/8743/2537/2152/5274/25824/960",8
"BP","GO:0006650","glycerophospholipid metabolic process","7/151","346/18862",0.0215497062992688,0.165671945880366,0.140654636824259,"10400/253558/1622/54344/8895/51604/5168",7
"BP","GO:0045861","negative regulation of proteolysis","7/151","346/18862",0.0215497062992688,0.165671945880366,0.140654636824259,"50859/302/2537/5274/25824/960/9528",7
"BP","GO:1903532","positive regulation of secretion by cell","6/151","271/18862",0.0220489566122752,0.167711087047583,0.142385857271898,"2641/169026/1392/25874/783/8431",6
"BP","GO:2001233","regulation of apoptotic signaling pathway","7/151","348/18862",0.0221548564581583,0.167711087047583,0.142385857271898,"292/8743/2537/1191/7857/7314/960",7
"BP","GO:0042157","lipoprotein metabolic process","4/151","133/18862",0.0222104715375275,0.167711087047583,0.142385857271898,"10400/1622/54344/51604",4
"BP","GO:0055117","regulation of cardiac muscle contraction","3/151","75/18862",0.0223277699989718,0.167711087047583,0.142385857271898,"1113/3759/481",3
"BP","GO:1902930","regulation of alcohol biosynthetic process","3/151","75/18862",0.0223277699989718,0.167711087047583,0.142385857271898,"1595/3422/6319",3
"BP","GO:0010669","epithelial structure maintenance","2/151","29/18862",0.0224402158725639,0.167711087047583,0.142385857271898,"56667/11171",2
"BP","GO:0055075","potassium ion homeostasis","2/151","29/18862",0.0224402158725639,0.167711087047583,0.142385857271898,"3759/481",2
"BP","GO:1900117","regulation of execution phase of apoptosis","2/151","29/18862",0.0224402158725639,0.167711087047583,0.142385857271898,"2641/2191",2
"BP","GO:1902624","positive regulation of neutrophil migration","2/151","29/18862",0.0224402158725639,0.167711087047583,0.142385857271898,"83692/4267",2
"BP","GO:0008584","male gonad development","4/151","134/18862",0.022755604771668,0.169543302218539,0.143941398604411,"8743/10549/8879/7314",4
"BP","GO:0042391","regulation of membrane potential","8/151","431/18862",0.0228845865534575,0.169979667507835,0.144311870508767,"83795/783/2537/153/5999/3759/481/7314",8
"BP","GO:0002792","negative regulation of peptide secretion","3/151","76/18862",0.0231122142497036,0.17046961371497,0.144727832339008,"1392/1595/1113",3
"BP","GO:0086001","cardiac muscle cell action potential","3/151","76/18862",0.0231122142497036,0.17046961371497,0.144727832339008,"783/3759/481",3
"BP","GO:0046546","development of primary male sexual characteristics","4/151","135/18862",0.0233088451186349,0.17046961371497,0.144727832339008,"8743/10549/8879/7314",4
"BP","GO:0050671","positive regulation of lymphocyte proliferation","4/151","135/18862",0.0233088451186349,0.17046961371497,0.144727832339008,"3485/3133/4179/3105",4
"BP","GO:0060048","cardiac muscle contraction","4/151","135/18862",0.0233088451186349,0.17046961371497,0.144727832339008,"783/1113/3759/481",4
"BP","GO:0006936","muscle contraction","7/151","352/18862",0.0234003882268985,0.17046961371497,0.144727832339008,"51196/7431/783/1113/3759/481/10324",7
"BP","GO:0046486","glycerolipid metabolic process","8/151","433/18862",0.0234448681662677,0.17046961371497,0.144727832339008,"10400/51196/253558/1622/54344/8895/51604/5168",8
"BP","GO:0022409","positive regulation of cell-cell adhesion","6/151","276/18862",0.0238548581653419,0.171333969674087,0.145461666138511,"3485/1803/3133/4179/3105/960",6
"BP","GO:0032946","positive regulation of mononuclear cell proliferation","4/151","136/18862",0.023870217680006,0.171333969674087,0.145461666138511,"3485/3133/4179/3105",4
"BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","3/151","77/18862",0.0239115126546619,0.171333969674087,0.145461666138511,"25994/5691/7314",3
"BP","GO:0090314","positive regulation of protein targeting to membrane","2/151","30/18862",0.0239186196272442,0.171333969674087,0.145461666138511,"5174/11261",2
"BP","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/151","30/18862",0.0239186196272442,0.171333969674087,0.145461666138511,"1191/960",2
"BP","GO:0090150","establishment of protein localization to membrane","7/151","354/18862",0.0240409673955188,0.171700873647285,0.145773165739879,"64374/6745/481/5174/6144/6746/11261",7
"BP","GO:0043542","endothelial cell migration","6/151","278/18862",0.0246042318876168,0.175037372896379,0.148605836580146,"2191/1803/54453/5646/811/7857",6
"BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","5/151","205/18862",0.0247234145815773,0.175037372896379,0.148605836580146,"8743/2537/2152/25824/960",5
"BP","GO:0032272","negative regulation of protein polymerization","3/151","78/18862",0.024725660380143,0.175037372896379,0.148605836580146,"829/22919/5217",3
"BP","GO:1902105","regulation of leukocyte differentiation","6/151","279/18862",0.0249847694540912,0.176070368108169,0.149482844244803,"9935/3149/28959/3106/4179/55365",6
"BP","GO:0007586","digestion","4/151","138/18862",0.025017454954889,0.176070368108169,0.149482844244803,"1392/5646/56667/11171",4
"BP","GO:0002347","response to tumor cell","2/151","31/18862",0.0254359022431525,0.176443298893592,0.149799460579002,"347252/3105",2
"BP","GO:0030431","sleep","2/151","31/18862",0.0254359022431525,0.176443298893592,0.149799460579002,"1392/153",2
"BP","GO:0046949","fatty-acyl-CoA biosynthetic process","2/151","31/18862",0.0254359022431525,0.176443298893592,0.149799460579002,"6319/9524",2
"BP","GO:0051955","regulation of amino acid transport","2/151","31/18862",0.0254359022431525,0.176443298893592,0.149799460579002,"5999/3688",2
"BP","GO:0071875","adrenergic receptor signaling pathway","2/151","31/18862",0.0254359022431525,0.176443298893592,0.149799460579002,"153/1113",2
"BP","GO:0031333","negative regulation of protein-containing complex assembly","4/151","139/18862",0.0256033649841594,0.177096054646879,0.150353646883301,"829/1191/22919/5217",4
"BP","GO:0072593","reactive oxygen species metabolic process","6/151","281/18862",0.0257576214914518,0.177653995086756,0.150827335470245,"2878/2537/10549/1191/23576/25824",6
"BP","GO:0046718","viral entry into host cell","4/151","140/18862",0.0261974978664188,0.18017310498443,0.15296604692133,"1803/4360/4179/3688",4
"BP","GO:0043687","post-translational protein modification","7/151","361/18862",0.026378152408458,0.180526642151295,0.153266198172315,"6383/25870/7425/10324/5691/7857/1114",7
"BP","GO:2000117","negative regulation of cysteine-type endopeptidase activity","3/151","80/18862",0.026398469212679,0.180526642151295,0.153266198172315,"2537/25824/960",3
"BP","GO:0006506","GPI anchor biosynthetic process","2/151","32/18862",0.0269913552882065,0.183025650746434,0.155387843720101,"54344/51604",2
"BP","GO:0016486","peptide hormone processing","2/151","32/18862",0.0269913552882065,0.183025650746434,0.155387843720101,"10159/5126",2
"BP","GO:0071353","cellular response to interleukin-4","2/151","32/18862",0.0269913552882065,0.183025650746434,0.155387843720101,"4360/10376",2
"BP","GO:0008406","gonad development","5/151","212/18862",0.0280372347144746,0.188017573906118,0.159625961014788,"7425/8743/10549/8879/7314",5
"BP","GO:0050870","positive regulation of T cell activation","5/151","212/18862",0.0280372347144746,0.188017573906118,0.159625961014788,"3485/1803/3133/4179/3105",5
"BP","GO:0071805","potassium ion transmembrane transport","5/151","212/18862",0.0280372347144746,0.188017573906118,0.159625961014788,"83795/5999/3759/481/3688",5
"BP","GO:0007159","leukocyte cell-cell adhesion","7/151","366/18862",0.0281398166371746,0.188017573906118,0.159625961014788,"3485/1803/3133/4179/3105/3688/960",7
"BP","GO:0001662","behavioral fear response","2/151","33/18862",0.0285842790486932,0.188017573906118,0.159625961014788,"1803/1392",2
"BP","GO:0002724","regulation of T cell cytokine production","2/151","33/18862",0.0285842790486932,0.188017573906118,0.159625961014788,"567/3105",2
"BP","GO:0006505","GPI anchor metabolic process","2/151","33/18862",0.0285842790486932,0.188017573906118,0.159625961014788,"54344/51604",2
"BP","GO:0015695","organic cation transport","2/151","33/18862",0.0285842790486932,0.188017573906118,0.159625961014788,"23428/5174",2
"BP","GO:0030149","sphingolipid catabolic process","2/151","33/18862",0.0285842790486932,0.188017573906118,0.159625961014788,"8879/5168",2
"BP","GO:0060323","head morphogenesis","2/151","33/18862",0.0285842790486932,0.188017573906118,0.159625961014788,"10159/8879",2
"BP","GO:0140448","signaling receptor ligand precursor processing","2/151","33/18862",0.0285842790486932,0.188017573906118,0.159625961014788,"10159/5126",2
"BP","GO:0051262","protein tetramerization","3/151","83/18862",0.0290187589282849,0.189840878192086,0.161173937051407,"2744/567/3759",3
"BP","GO:0070509","calcium ion import","3/151","83/18862",0.0290187589282849,0.189840878192086,0.161173937051407,"2641/1392/783",3
"BP","GO:0048284","organelle fusion","4/151","145/18862",0.0292921797262985,0.191111680700769,0.162252841897875,"302/811/11261/6892",4
"BP","GO:0003012","muscle system process","8/151","453/18862",0.0295888873509513,0.192527153814545,0.163454571349985,"51196/7431/783/1113/5999/3759/481/10324",8
"BP","GO:0002718","regulation of cytokine production involved in immune response","3/151","84/18862",0.0299217341221237,0.194169532717222,0.164848942659238,"567/3133/3105",3
"BP","GO:0002209","behavioral defense response","2/151","34/18862",0.0302139824366096,0.194269229979075,0.164933585125914,"1803/1392",2
"BP","GO:0002691","regulation of cellular extravasation","2/151","34/18862",0.0302139824366096,0.194269229979075,0.164933585125914,"83692/4267",2
"BP","GO:0046640","regulation of alpha-beta T cell proliferation","2/151","34/18862",0.0302139824366096,0.194269229979075,0.164933585125914,"3133/3105",2
"BP","GO:0052547","regulation of peptidase activity","8/151","455/18862",0.0302590018525816,0.194269229979075,0.164933585125914,"50859/302/8743/2537/2152/5274/25824/960",8
"BP","GO:0045137","development of primary sexual characteristics","5/151","217/18862",0.0305692093100146,0.195222410778771,0.165742830761901,"7425/8743/10549/8879/7314",5
"BP","GO:1903792","negative regulation of anion transport","5/151","217/18862",0.0305692093100146,0.195222410778771,0.165742830761901,"1392/1595/1113/5999/11261",5
"BP","GO:0042445","hormone metabolic process","5/151","218/18862",0.0310923132173314,0.196957257303414,0.167215706610451,"7276/10159/5126/216/8879",5
"BP","GO:0097529","myeloid leukocyte migration","5/151","218/18862",0.0310923132173314,0.196957257303414,0.167215706610451,"1803/83692/4267/1113/7857",5
"BP","GO:0046467","membrane lipid biosynthetic process","4/151","148/18862",0.0312488109143362,0.196957257303414,0.167215706610451,"10400/54344/8879/51604",4
"BP","GO:0070665","positive regulation of leukocyte proliferation","4/151","148/18862",0.0312488109143362,0.196957257303414,0.167215706610451,"3485/3133/4179/3105",4
"BP","GO:0097530","granulocyte migration","4/151","148/18862",0.0312488109143362,0.196957257303414,0.167215706610451,"1803/83692/4267/7857",4
"BP","GO:0031647","regulation of protein stability","6/151","295/18862",0.0316162829713594,0.197754265903561,0.167892362845783,"1191/481/54344/811/5217/11261",6
"BP","GO:0051047","positive regulation of secretion","6/151","295/18862",0.0316162829713594,0.197754265903561,0.167892362845783,"2641/169026/1392/25874/783/8431",6
"BP","GO:0002699","positive regulation of immune effector process","5/151","219/18862",0.0316210218056233,0.197754265903561,0.167892362845783,"567/3133/3106/4179/3105",5
"BP","GO:0010765","positive regulation of sodium ion transport","2/151","35/18862",0.0318797828979119,0.198070533899221,0.168160872760556,"481/11261",2
"BP","GO:0070670","response to interleukin-4","2/151","35/18862",0.0318797828979119,0.198070533899221,0.168160872760556,"4360/10376",2
"BP","GO:0061337","cardiac conduction","4/151","149/18862",0.0319177455206284,0.198070533899221,0.168160872760556,"5349/783/3759/481",4
"CC","GO:0030176","integral component of endoplasmic reticulum membrane","14/156","157/19520",3.14122110367684e-11,8.11045524490648e-09,6.20896095303845e-09,"567/3133/6319/26580/54344/3106/8879/811/28972/55161/51604/9524/3105/6892",14
"CC","GO:0031227","intrinsic component of endoplasmic reticulum membrane","14/156","165/19520",6.1442842764443e-11,8.11045524490648e-09,6.20896095303845e-09,"567/3133/6319/26580/54344/3106/8879/811/28972/55161/51604/9524/3105/6892",14
"CC","GO:0031301","integral component of organelle membrane","17/156","371/19520",7.56614367655949e-09,6.65820643537235e-07,5.09719152947166e-07,"567/3133/2110/25874/6319/26580/54344/3106/8879/811/28972/55161/51604/9524/3105/100131801/6892",17
"CC","GO:0031300","intrinsic component of organelle membrane","17/156","402/19520",2.46745013192571e-08,1.62851708707097e-06,1.24671164560457e-06,"567/3133/2110/25874/6319/26580/54344/3106/8879/811/28972/55161/51604/9524/3105/100131801/6892",17
"CC","GO:0005925","focal adhesion","16/156","416/19520",2.36856783188092e-07,1.25060381523312e-05,9.57400049939233e-06,"2191/1803/83692/567/4267/23022/7431/9124/4179/8895/811/22919/64098/3688/11261/960",16
"CC","GO:0030055","cell-substrate junction","16/156","423/19520",2.96336700428805e-07,1.30388148188674e-05,9.98186780391766e-06,"2191/1803/83692/567/4267/23022/7431/9124/4179/8895/811/22919/64098/3688/11261/960",16
"CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","5/156","29/19520",3.10937581406115e-06,0.000102609401864018,7.85526521447029e-05,"3133/3106/811/3105/6892",5
"CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","5/156","29/19520",3.10937581406115e-06,0.000102609401864018,7.85526521447029e-05,"3133/3106/811/3105/6892",5
